state,centre_name,address,email,phone,courses_offered
uttar pradesh,Government ITI Karaundi Varanasi,Karaundi Near B.H.U. Varanasi Dist: Varanasi UP,matadayaliti@gmail.com,9455007185,LINEMAN DISTRIBUTION TECHNICIAN | JUNIOR SOFTWARE DEVELOPER | JUNIOR SOFTWARE DEVELOPER | LINEMAN DISTRIBUTION TECHNICIAN | LINEMAN DISTRIBUTION TECHNICIAN | LINEMAN DISTRIBUTION TECHNICIAN | LINEMAN DISTRIBUTION TECHNICIAN | JUNIOR SOFTWARE DEVELOPER | JUNIOR SOFTWARE DEVELOPER | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | WELDER - (GTAW) | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | WELDER - (GTAW) | WELDER - (GTAW) | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | WELDER - (GTAW) | WELDER - (GTAW) | LINEMAN DISTRIBUTION TECHNICIAN | WELDER - (GTAW) | WELDER - (GTAW) | WELDER - (GTAW) | LINEMAN DISTRIBUTION TECHNICIAN | LINEMAN DISTRIBUTION TECHNICIAN | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT
uttar pradesh,GITI Bachchapark Meerut,Government ITI Bachchapark Meerut,gitibachchaparkmrt012@gmail.com,8299445391,FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | SURVEYOR AIDE | ASSISTANT TECHNICIAN- AIR CONDITIONER | ASSISTANT TECHNICIAN- AIR CONDITIONER | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN
uttar pradesh,Govt ITI Banda,Govt ITI Banda Uttar Pradesh,giti057@vppup.in,9628374359,ASSISTANT TECHNICIAN- HOME APPLIANCES | OFFICE ASSISTANT | OFFICE ASSISTANT | OFFICE ASSISTANT | ASSOCIATE DATA ENTRY OPERATOR | TRAINEE - BEAUTICIAN | OFFICE ASSISTANT
uttar pradesh,Govt ITI Fatehpur,ITI Road Civil Lines Fatehpur UP,giti063@vppup.in,9628374354,MINE  ELECTRICIAN | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | TRAINEE - COSMETOLOGY | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | MINE  ELECTRICIAN | MINE  ELECTRICIAN | DRONE SERVICE TECHNICIAN | MINE  ELECTRICIAN | DRONE SERVICE TECHNICIAN | MINE  ELECTRICIAN | MINE  ELECTRICIAN | TRAINEE - COSMETOLOGY | DRONE SERVICE TECHNICIAN | MINE  ELECTRICIAN | MINE  ELECTRICIAN
uttar pradesh,Veerangna Awantibai Mahavidyalay,Nagla Alampur Khanpur,dreamland.pmkvy@gmail.com,9756198072,FRONT OFFICE ASSISTANT | FRONT OFFICE ASSISTANT | SOCIAL MEDIA ASSOCIATE | SOCIAL MEDIA ASSOCIATE
uttar pradesh,Kalyan Singh law College,Khasra-135 Khanpur,dharshan.pmkvy@gmail.com,9756198072,ASSISTANT TECHNICIAN- NETWORKING & STORAGE | FRONT OFFICE ASSISTANT | ASSISTANT TECHNICIAN- NETWORKING & STORAGE | FRONT OFFICE ASSISTANT
uttar pradesh,Govt ITI Meerut,University Road Saket Meerut,giti011@vppup.in,9897725088,TWO WHEELER SERVICE TECHNICIAN | TWO WHEELER SERVICE TECHNICIAN | TWO WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | ASSISTANT TECHNICIAN- AIR CONDITIONER | ASSOCIATE DATA ENTRY OPERATOR | ASSISTANT TECHNICIAN- SOLAR PANEL INSTALLATION | ASSISTANT TECHNICIAN- AIR CONDITIONER | ASSISTANT TECHNICIAN- HOME APPLIANCES | ASSISTANT TECHNICIAN- HOME APPLIANCES | ASSISTANT TECHNICIAN- SOLAR PANEL INSTALLATION | ASSOCIATE DATA ENTRY OPERATOR | TWO WHEELER SERVICE TECHNICIAN
uttar pradesh,A.S Silai Center Moosanagar,Post Office Gali Gausganj Moosanagar Kanpur Dehat,imrankhan.khan58@gmail.com,9839376558,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR
uttar pradesh,A S Computer Center Akbarpur,Ward 6 Nehru Nagar Akbarpur Kanpur Dehat 209101,danishsep10@gmail.com,9307828003,DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT | DOMESTIC IT HELPDESK ATTENDANT
uttar pradesh,Future Career Computer Institute Training Centre,Dhai Road Near Pankaj Hospital Mirzapur,jssshahjahanpur@gmail.com,7839936711,ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
uttar pradesh,Krishna Public School - JSS Training Centre,Vill. Janyuri Tilhar,krishnapublicschool16252@gmail.com,9935126252,ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
uttar pradesh,Mr Brown-  Lucknow,CP3-CP4 Sitapur Road Yojana Basement 1 Jankipuram Lucknow Uttar Pradesh,principal@dibcas.com,8810484945,BAKING ASSISTANT
uttar pradesh,Jan Shikshan Sansthan Sonbhadra 1,Ward number-1 Churk Robertsganj Sonbhadra Uttar Pradesh,jsss697@gmail.com,9695706408,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR
uttar pradesh,Jan Shikshan Sansthan Sonbhadra 2,Village-Belkhudi Robertsganj Sonbhadra Uttar Pradesh,dilip8931867003@gmail.com,8853107686,TRAINEE - BEAUTICIAN | TRAINEE - BEAUTICIAN
uttar pradesh,Jan Shikshan Sansthan Ghaziabad - Community Centre - Masuri,Holy Cross Community Centre Hapur Road Near Holi Cross Hospital Masuri Ghaziabad,mohitpiter9558@gmail.com,9999609326,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | SEWING MACHINE OPERATOR
uttar pradesh,JAN SHIKSHAN SANSTHAN- MAU,LADANPUR,hemprabhad20@gmail.com,9452655026,TRAINEE - BEAUTICIAN | TRAINEE - BEAUTICIAN
uttar pradesh,JAN SHIKSHAN SANSTHAN PARDAHA,MILL ROAD PARDAHA,jssmaunath@rediffmail.com,9415704209,ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
uttar pradesh,AMBITION INSTITUTE OF TECHNOLOGY,GT ROAD PARAO NEAR PUNEET AUTOMOBILES VARANASI,updhysk@gmail.com,9918902146,JEWELLERY DESIGNER | JUNIOR OPERATOR CRANE | JUNIOR OPERATOR CRANE | JUNIOR OPERATOR CRANE | ASSISTANT CARPENTER | ASSISTANT CARPENTER | ASSISTANT CARPENTER | ASSISTANT CARPENTER | ASSISTANT CARPENTER | ASSISTANT CARPENTER | ASSISTANT CARPENTER | ASSISTANT CARPENTER | ASSISTANT PLUMBER - GENERAL | ASSISTANT PLUMBER - GENERAL | ASSISTANT PLUMBER - GENERAL | ASSISTANT PLUMBER - GENERAL | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FINISHER & PACKER | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | JEWELLERY DESIGNER | JEWELLERY DESIGNER | JEWELLERY DESIGNER | JEWELLERY DESIGNER | JEWELLERY DESIGNER | JEWELLERY DESIGNER | JEWELLERY DESIGNER | JUNIOR OPERATOR CRANE | ASSISTANT PLUMBER - GENERAL | ASSISTANT PLUMBER - GENERAL | ASSISTANT PLUMBER - GENERAL | ASSISTANT PLUMBER - GENERAL | OFFICE ASSISTANT | OFFICE ASSISTANT | OFFICE ASSISTANT | OFFICE ASSISTANT | MASON TILING | MASON TILING | MASON TILING | MASON TILING
uttar pradesh,TSSC We Win Limited Lucknow Center,5th & 6th floor Cyber Tower Vibhuti Khand  Lucknow Uttar Pradesh,surbhi@wewinlimited.com,8461000432,JUNIOR EXECUTIVE( CALL CENTER)
uttar pradesh,NIESBUD Training Centre Baghpat,120 Vill- gauripur Jawahar nagar Post Saroorpur Kalan Distt - Bagpat Pincode- 250619,hrishikeshdas1976@gmail.com,7988889189,ASSISTANT NAIL TECHNICIAN | ASSISTANT NAIL TECHNICIAN | ASSISTANT NAIL TECHNICIAN | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | ASSISTANT NAIL TECHNICIAN | SELF EMPLOYED TAILOR
uttar pradesh,Institute of Tourism and Hotel Management,ITHM Behind BUIC Bundelkhand University,prof.sunilkabia@bujhansi.ac.in,9450070947,CUSTOMER SERVICE EXECUTIVE (MEET AND GREET) | FRONT OFFICE ASSISTANT | COUNTER SALES ASSOCIATE-TOURISM AND HOSPITALITY | CUSTOMER SERVICE EXECUTIVE (MEET AND GREET)
uttar pradesh,JAN SHIKSHAN SANSTHAN GONDA,TEHSIL TARABGANJ,krishnaprasaddubey2331@gmail.com,9369037657,SELF EMPLOYED TAILOR | PROFESSIONAL MAKEUP ARTIST | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR
uttar pradesh,Country Delight-Sector 44- Noida,Plot No. 3/3a Block-CB Sector 44 Noida - 201303,shivkumar@countrydelight.in,9873286493,FOOD PRODUCT HANDLER
uttar pradesh,Government ITI Katra Allahabad,GovernmeAnt ITI Katra Allahabad 5 new katra allahabad 211002,dwihim1@gmail.com,9454507437,CARPENTER | CARPENTER | SURVEYOR AIDE | ASSOCIATE DATA ENTRY OPERATOR | CARPENTER | ASSOCIATE DATA ENTRY OPERATOR | CARPENTER
uttar pradesh,Government Industrial Training Institute Ghaziabad,13th Km milestone Delhi-meerut road Muradnagar Ghaziabad-201206,chaitooramabc@gmail.com,7818814839,ASSISTANT TECHNICIAN LED REPAIR | ASSOCIATE DATA ENTRY OPERATOR | ASSISTANT TECHNICIAN LED REPAIR | ASSOCIATE DATA ENTRY OPERATOR
uttar pradesh,Government Industrial Training Institute Bijnor,GITI BIJNOR NAGINA ROAD BIJNOR,giti044@vppup.in,9897002844,SENIOR BEAUTY THERAPIST | SENIOR BEAUTY THERAPIST | MEDICAL EQUIPMENT ASSISTANT (BASIC CLINICAL EQUIPMENT) | MEDICAL EQUIPMENT ASSISTANT (BASIC CLINICAL EQUIPMENT) | MEDICAL EQUIPMENT ASSISTANT (BASIC CLINICAL EQUIPMENT) | MEDICAL EQUIPMENT ASSISTANT (BASIC CLINICAL EQUIPMENT) | MEDICAL EQUIPMENT ASSISTANT (BASIC CLINICAL EQUIPMENT) | MEDICAL EQUIPMENT ASSISTANT (BASIC CLINICAL EQUIPMENT) | MEDICAL EQUIPMENT ASSISTANT (BASIC CLINICAL EQUIPMENT) | SENIOR BEAUTY THERAPIST | MEDICAL EQUIPMENT ASSISTANT (BASIC CLINICAL EQUIPMENT) | SENIOR BEAUTY THERAPIST
uttar pradesh,Government ITI Chargawan Gorakhpur,Government ITI Chargawan Medical College Road Distt.-Gorakhpur State-Uttar Pradesh 273013,virendrachandra772@gmail.com,6388838325,DRONE SERVICE TECHNICIAN | SELF EMPLOYED TAILOR | METAL INERT GAS/ METAL ACTIVE GAS/ GAS METAL ARC WELDER (MIG/MAG/GMAW) | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | ELECTRICIAN - DOMESTIC SOLUTIONS | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | SELF EMPLOYED TAILOR | METAL INERT GAS/ METAL ACTIVE GAS/ GAS METAL ARC WELDER (MIG/MAG/GMAW) | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
uttar pradesh,GOVT ITI SIYAR BALLIA,GOVT ITI BALLIA Rampur Udai Bhan Ballia (U.P.)-277001 UP,giti236@vppup.in,8081221924,ELECTRICIAN | ELECTRICIAN
uttar pradesh,Govt. Industrial Training Institute Chandan Chauki-Kheri,Govt. ITI Chandan Chauki-Kheri District- Lakhimpur-Kheri 262809,giti096@vppup.in,9897610300,SELF EMPLOYED TAILOR | PROFESSIONAL MAKEUP ARTIST | PROFESSIONAL MAKEUP ARTIST | PROFESSIONAL MAKEUP ARTIST | PROFESSIONAL MAKEUP ARTIST | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR
uttar pradesh,GOVT. ITI CHHANBEY MIRZAPUR,Village: Kathwaiya Post: Vijaypur District: Mirzapur Uttar Pradesh 231303,giti233@vppup.in,6388100593,HAND EMBROIDERER (ADDAWALA) | HAND EMBROIDERER (ADDAWALA) | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | HAND EMBROIDERER (ADDAWALA) | TRAINEE - BEAUTICIAN | ELECTRICIAN - DOMESTIC SOLUTIONS | HAND EMBROIDERER (ADDAWALA) | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | TRAINEE - BEAUTICIAN
uttar pradesh,ITI Naini Prayagraj,G.ITI campus Naini Prayagraj,charansingh2542@gmail.com,8630968035,TWO WHEELER SERVICE ASSISTANT | ASSISTANT TECHNICIAN- SOLAR PANEL INSTALLATION | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | TWO WHEELER SERVICE ASSISTANT | TWO WHEELER SERVICE ASSISTANT | TWO WHEELER SERVICE ASSISTANT | TWO WHEELER SERVICE ASSISTANT | TWO WHEELER SERVICE ASSISTANT | TWO WHEELER SERVICE ASSISTANT | TWO WHEELER SERVICE ASSISTANT | ASSISTANT TECHNICIAN- SOLAR PANEL INSTALLATION | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES
uttar pradesh,Jan Shikshan Sansthan Barabanki UP,Dan Purwa Banmau Ruhera Barabanki,janjss@ymail.com,9235924128,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | ASSOCIATE DATA ENTRY OPERATOR | SEWING MACHINE OPERATOR
uttar pradesh,JSS CHANDAULI,ABHYUDAY INSTITUTE CHANDAULI NEAR DISTT HOSPITAL,jsschandauli1@gmail.com,7905213383,ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
uttar pradesh,NIESBUD Training Centre Faizabaad,VILLAGE-RAMPUR HALWARA SARAIRASI AYODHYA FAIZABAD,niesbud.faizabad@mgui.org.in,9198717703,IN SHOP PROMOTER | ASSOCIATE  ELECTRICIAN
uttar pradesh,NIESBUD Training Centre KANNAUJ,C/O Rajpur P.O. Nizampur Kannauj Kannauj Uttar Pradesh 209728 India,NIESBUD.Kannauj@mgui.org.in,8057055612,ASSOCIATE  ELECTRICIAN | ASSISTANT TECHNICIAN- COMPUTER HARDWARE | IN SHOP PROMOTER
uttar pradesh,NIESBUD Training Centre FARRUKHABAD,C/O TIKURIAN NAGLA POST-PACHPU KHRA BLOCK-BARHPUR DIST-FARRUKHABAD UTTAR PRADESH,niesbud.FARRUKHABAD@mgui.org.in,8953940769,ASSISTANT TECHNICIAN- COMPUTER HARDWARE | IN SHOP PROMOTER
uttar pradesh,Kolvin Management Solutions Pvt. Ltd.,D-348 SECTOR 63 Gautam Budh Nagar,info@kolvinmspl.com,9695477757,ASSISTANT TECHNICIAN- SMARTPHONE HARDWARE
uttar pradesh,JAN SHIKSHAN SANSTHAN PILIBHIT,OPPOSITE GURUDEV HOTEL WARD NO.08,sandeep.mishra416@gmail.com,9528119281,TRAINEE - HAIR DRESSING | TRAINEE - HAIR DRESSING | ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
uttar pradesh,Jan Shikshan Sansthan Pilibhit,Jan Shikshan Sansthan Pilibhit,sanjivbatham@gmail.com,7906520863,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR
uttar pradesh,B.J.L. Girls Degree College Khandoli Agra,Village Pathkhera Khandoli,sanjayenviroaid@yahoo.com,8319741895,ASSOCIATE DATA ENTRY OPERATOR | ASSOCIATE DATA ENTRY OPERATOR
uttar pradesh,JSS kanpur training Centre,1516/10 Nai Basti Baktruipurwa,ruchigupta900922@gmail.com,9044090957,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR
uttar pradesh,Government Industrial Training Institute Ajitmal Auraiya 206121,at atsu phaphund road Auraiya 206121,giti213@vppup.in,7007050084,BRIDAL MAKEUP ARTIST | ASSISTANT TECHNICIAN- AIR CONDITIONER | INTERNET SUPPORT TECHNICIAN
uttar pradesh,Government ITI Aliganj Lucknow,Aliganj near neera hospital kapoorthala dist. Lucknow 226024,giti081@vppup.in,9415506200,BATTERY SYSTEM ASSEMBLY OPERATOR | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | TRAINEE - COSMETOLOGY | BATTERY SYSTEM ASSEMBLY OPERATOR | BATTERY SYSTEM ASSEMBLY OPERATOR | DRONE SERVICE TECHNICIAN | DRONE SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | FOUR WHEELER SERVICE TECHNICIAN | BATTERY SYSTEM ASSEMBLY OPERATOR | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES
uttar pradesh,Government ITI Aligarh,Giti ITI road aligarh. Pin-202001 u.p,giti003@vppup.in,9628374307,SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES | WELDING OPERATOR ELECTRONICS | WELDING OPERATOR ELECTRONICS | SERVICE TECHNICIAN - HOME APPLIANCES | WELDING OPERATOR ELECTRONICS | WELDING OPERATOR ELECTRONICS | WELDING OPERATOR ELECTRONICS | WELDING OPERATOR ELECTRONICS | WELDING OPERATOR ELECTRONICS | TRAINEE - COSMETOLOGY | WELDING OPERATOR ELECTRONICS | TRAINEE - COSMETOLOGY | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | SERVICE TECHNICIAN - HOME APPLIANCES | SERVICE TECHNICIAN - HOME APPLIANCES
uttar pradesh,Government ITI Amroha,Village Keshopur Kailsa Road Amroha,giti043@vppup.in,9456813612,ASSISTANT TECHNICIAN- HOME APPLIANCES | ASSISTANT TECHNICIAN- COMPUTER HARDWARE | ASSISTANT TECHNICIAN- COMPUTER HARDWARE | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | ASSISTANT TECHNICIAN- HOME APPLIANCES
uttar pradesh,Government ITI Faizabad,BENIGANJ,giti101@vppup.in,7007846676,ELECTRICIAN | JUNIOR ENGINEER- POWER DISTRIBUTION | MULTI SKILL TECHNICIAN (ELECTRICAL) | MULTI SKILL TECHNICIAN (ELECTRICAL) | MULTI SKILL TECHNICIAN (ELECTRICAL) | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN | ELECTRICIAN - DOMESTIC SOLUTIONS | ASSISTANT TECHNICIAN- SOLAR PANEL INSTALLATION | ASSISTANT TECHNICIAN- SOLAR PANEL INSTALLATION | JUNIOR ENGINEER- POWER DISTRIBUTION | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | SOLAR PV INSTALLER - ELECTRICAL | SOLAR PV INSTALLER - ELECTRICAL | SOLAR PV INSTALLER - ELECTRICAL | SOLAR PV INSTALLER - ELECTRICAL | MULTI SKILL TECHNICIAN (ELECTRICAL) | SOLAR PV INSTALLER - ELECTRICAL | SOLAR PV INSTALLER - ELECTRICAL | SOLAR PV INSTALLER - ELECTRICAL | ELECTRICIAN - DOMESTIC SOLUTIONS | SOLAR PV INSTALLER - ELECTRICAL | MULTI SKILL TECHNICIAN (ELECTRICAL) | MULTI SKILL TECHNICIAN (ELECTRICAL) | MULTI SKILL TECHNICIAN (ELECTRICAL) | MULTI SKILL TECHNICIAN (ELECTRICAL)
uttar pradesh,Government ITI Bahraich,Government industrial training institute Bahraich 271801,giti103@vppup.in,9454051161,ELECTRICAL TECHNICIAN | ASSEMBLY OPERATOR - RAC | TV REPAIR TECHNICIAN | TV REPAIR TECHNICIAN | AUTOMOTIVE WELDING MACHINE OPERATOR (MANUAL AND ROBOTICS) | ASSEMBLY OPERATOR - RAC | ASSEMBLY OPERATOR - RAC | AUTOMOTIVE WELDING MACHINE OPERATOR (MANUAL AND ROBOTICS) | TV REPAIR TECHNICIAN | ASSEMBLY OPERATOR - RAC | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | ELECTRICAL TECHNICIAN | ELECTRICAL TECHNICIAN | AUTOMOTIVE WELDING MACHINE OPERATOR (MANUAL AND ROBOTICS) | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | AUTOMOTIVE WELDING MACHINE OPERATOR (MANUAL AND ROBOTICS) | TV REPAIR TECHNICIAN | ELECTRICAL TECHNICIAN
uttar pradesh,Government Industrial Training Institute Vishunpur Vishram,Government Industrial Training Institute Vishunpur VishramUttar PradeshBalrampur,giti114@vppup.in,9628374345,SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | CARPENTER | CARPENTER | HAND EMBROIDERER (ADDAWALA) | SOFTWARE PROGRAMMER | HAND EMBROIDERER (ADDAWALA) | HAND EMBROIDERER (ADDAWALA) | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | PLUMBER - GENERAL | HAND EMBROIDERER (ADDAWALA) | TRAINEE - COSMETOLOGY | CARPENTER | CARPENTER
uttar pradesh,Government ITI Collectorganj Bareilly,NH 24 RAMPUR ROAD C B GANJ BAREILLY UTTAR PRADESH 243502,giti031@vppup.in,9927351159,FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | FOUR WHEELER SERVICE ASSISTANT | ELECTRICIAN - DOMESTIC SOLUTIONS | FOUR WHEELER SERVICE ASSISTANT | ASSISTANT TECHNICIAN- SOLAR PANEL INSTALLATION | ASSOCIATE DATA ENTRY OPERATOR | DRONE SERVICE TECHNICIAN | ELECTRICIAN - DOMESTIC SOLUTIONS | DRONE SERVICE TECHNICIAN | ELECTRICIAN - DOMESTIC SOLUTIONS | DRONE SERVICE TECHNICIAN | ELECTRICIAN - DOMESTIC SOLUTIONS | DRONE SERVICE TECHNICIAN
uttar pradesh,Government ITI Basti,Government Industrial Training Institute Katra Basti- 272001,giti150@vppup.in,9415350760,ASSOCIATE CONSTRUCTION PAINTER & DECORATOR | ASSISTANT MANUAL METAL ARC WELDING/ SHIELDED METAL ARC WELDING WELDER | ASSISTANT TECHNICIAN - STREET LIGHT INSTALLATION & MAINTENANCE | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT MANUAL METAL ARC WELDING/ SHIELDED METAL ARC WELDING WELDER | ASSISTANT TECHNICIAN - STREET LIGHT INSTALLATION & MAINTENANCE | ASSOCIATE CONSTRUCTION PAINTER & DECORATOR | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS | ELECTRICIAN - DOMESTIC SOLUTIONS
uttar pradesh,Government ITI Charbagh Lucknow,GITI CHARBAGH LUCKNOW 226004 NEAR BASMANDI CHAURAHA OPPOSITE GURU NANAK INTER COLLEGE..,khushgudiia@gmail.com,9026976068,OFFICE ASSISTANT | OFFICE ASSISTANT | OFFICE ASSISTANT | OFFICE ASSISTANT
