state,centre_name,address,email,phone,courses_offered,pincode,district,subdistrict,mappls_eloc,geocode_level
telangana,GOVT. I.T.I. MEDCHAL,12-188 BESIDE SESSIONCOURT MEDCHAL MEDCHAL DISTRICT.,govt.itimedchal@yahoo.com,9440355533,"JAM, JELLY AND KETCHUP PROCESSING TECHNICIAN | JAM, JELLY AND KETCHUP PROCESSING TECHNICIAN | HYGIENE COORDINATOR | HYGIENE COORDINATOR | JUNIOR FIELD TECHNICIAN- HOME APPLIANCE | SQUASH AND JUICE PROCESSING TECHNICIAN | SQUASH AND JUICE PROCESSING TECHNICIAN | SQUASH AND JUICE PROCESSING TECHNICIAN | SQUASH AND JUICE PROCESSING TECHNICIAN | PROCESSED FOOD ENTREPRENEUR | PROCESSED FOOD ENTREPRENEUR | PROCESSED FOOD ENTREPRENEUR | PROCESSED FOOD ENTREPRENEUR | PICKLE MAKING TECHNICIAN | JAM, JELLY AND KETCHUP PROCESSING TECHNICIAN | PICKLE MAKING TECHNICIAN | HYGIENE COORDINATOR | ASSOCIATE DATA ENTRY OPERATOR | HYGIENE COORDINATOR | PICKLE MAKING TECHNICIAN | PICKLE MAKING TECHNICIAN | FRUIT PULP PROCESSING TECHNICIAN | FRUIT PULP PROCESSING TECHNICIAN | FRUIT PULP PROCESSING TECHNICIAN | FRUIT PULP PROCESSING TECHNICIAN | WELDER - (GTAW) | WELDER - (GTAW) | WELDER - (GTAW) | WELDER - (GTAW) | JAM, JELLY AND KETCHUP PROCESSING TECHNICIAN",501401,Medchal Malkajgiri District,Medchal,NRQGSJ,houseNumber
telangana,"GOVT. I.T.I., MARPALLY","BESIDE HANUMAN, TEMPLE, MANDAL MARPALLY",ITIMARPALLY@GMAIL.COM,9849053395,FITTER (NSQF) | ELECTRICIAN (NSQF),503302,Kamareddy District,Nizamsagar,JHQF3Y,state
telangana,Govt. Industrial Taining Institute for Girls,"H.No.6-182, Jublipura Beside Jubli Club Telukapally",itigirls.kmm@gmail.com,9704440162,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | DRESS MAKING (NSQF) | WELDER (NSQF) | ELECTRONICS MECHANIC (NSQF) | STENOGRAPHER & SECRETARIAL ASSISTANT (ENGLISH) (NSQF) | ELECTRICIAN (NSQF) | IOT TECHNICIAN (SMART AGRICULTURE)(NSQF) | DRAUGHTSMAN (CIVIL) (NSQF),503001,Nizamabad District,Nizamabad South,5SSSTD,state
telangana,Govt. Industrial Training Insittute for Minorities,"Achanpally, Nizamabad Road,Bodhan",itibodh@gmail.com,9291646563,MECHANIC DIESEL (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | ELECTRICIAN (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF),503180,Nizamabad District,Bodhan,HRKF6I,locality
telangana,Govt. Industrial Training Institute,"H.No: 1-13/A, beside Water Reservior, Main Road Lo",govtitialwal99@gmail.com,9494896789,FITTER (NSQF) | ELECTRONICS MECHANIC (NSQF) | WELDER (NSQF) | FASHION DESIGN & TECHNOLOGY (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF),500010,Medchal Malkajgiri District,Alwal,EUL8GE,poi
telangana,Govt. Industrial Training Institute,Shadnagar Linga Reddy Guda,ru.itisnr@gmail.com,9705103703,ELECTRICIAN (NSQF) | SECRETARIAL PRACTICE (ENGLISH) (NSQF) | FITTER (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | MECHANIC DIESEL (NSQF),509216,Rangareddy District,Farooqnagar,MBEH6X,city
telangana,Govt. Industrial Training Institute for Girls,"Mulugu Road, Warangal Warangal (Urban) District",itistaff.hanmakonda@gmail.com,9490855355,STENOGRAPHER & SECRETARIAL ASSISTANT (ENGLISH) (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | ELECTRONICS MECHANIC (NSQF) | INSTRUMENT MECHANIC (NSQF) | WELDER (NSQF),506002,Warangal District,Warangal,CBS7CS,street
telangana,Govt. ITI,"Govt.P.G. College Campus, Medak",govtitimdk@gmail.com,9700358708,FITTER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF),502110,Medak District,Medak,7GOVI0,district
telangana,Govt. ITI,"H.No. 13-304, KYR Colony, Subhash Nagar, Aler",govtitialer@gmail.com,9866843920,SOLAR TECHNICIAN (ELECTRICAL) (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | WELDER (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),500015,Medchal Malkajgiri District,Alwal,K6TGTI,houseNumber
telangana,Govt. ITI,Govt.ITI.Jannaram Opp:BharathGas Mdl:Jannaram,iti.gjannaram_6@yahoo.com,9959931593,WELDER (NSQF) | DRESS MAKING (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),504205,Mancherial District,Jannaram,Q7U1PM,poi
telangana,Govt. ITI,3rd Zone Mandamarri,govtiti.mandamarri@gmail.com,9849100235,DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF),504231,Mancherial District,Mandamarri,7J2V1V,locality
telangana,Govt. ITI Wanaparthy,GOVT. ITI WANAPARTHY \nKDR GOVT. POLYTECHNIC CAMPUS KDR NAGAR WANAPARTHY DISTRICT - 509 103.,ru.itiwnp@gmail.com,9849643932,ASSOCIATE  ELECTRICIAN,509103,Wanaparthy District,Wanaparthy,1HW0TA,locality
telangana,"Govt. ITI, Anumula","Survey No. 74, (V&amp;amp;M) Anumula,",govt.itianumula@gmail.com,9849348706,FITTER (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),508377,Nalgonda District,Anumula,DE3D48,locality
telangana,"Govt. ITI, Bheemgal","Bheemgal, Vill. &amp;amp;amp; Post. Bheemgal,",itibheemgal@gmail.com,9000201188,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | WELDER (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),503307,Nizamabad District,Bheemgal,F1TT65,village
telangana,"Govt. ITI, Bhupalpally","Subash colony, Near Bus depot, Millennium Quarters",iti.bhupalapally@gmail.com,9849621034,FITTER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),506169,Jayashankar Bhupalpally District,Bhupalpalle,Q7LHBC,locality
telangana,"Govt. ITI, Bichkunda","Banswada Road, Gopanpally (Vill), Bichkunda",geereddydharmenderreddy@gmail.com,9398285928,SEWING TECHNOLOGY (NSQF) | ELECTRICIAN (NSQF),503306,Kamareddy District,Bichkunda,2T3A76,village
telangana,"Govt. ITI, Dubbaka","Velugu Building, Beside M.R.O Office, Dubbaka",govtitidubbak@gmail.com,9866205046,FITTER (NSQF) | ELECTRICIAN (NSQF),508113,Yadadri Bhuvanagiri District,Ramannapeta,7B7SFA,village
telangana,"Govt. ITI, Gadwal","Marketyard, New Gunj, Gadwal",svvsatyam2013@gmail.com,7095930577,DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | ELECTRONICS MECHANIC (NSQF) | MECHANIC DIESEL (NSQF),509125,Jogulamba Gadwal District,Gadwal,KO5UCZ,poi
telangana,"Govt. ITI, Jagityal","H.No.8-1-46 (New), SRSP, Dharoor Camp Mandal. Jagi",e_meghaji@yahoo.com,9396437307,ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF),505327,Jagtial District,Jagtial,6MLAN5,locality
telangana,"Govt. ITI, Kammarpally","Vill. Basheerabad, Mdl. Kammarpally,",govtitikammarpally@gmail.com,9440435887,DRESS MAKING (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF) | WELDER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),503308,Nizamabad District,Kammarpalle,B7DFT7,village
telangana,"Govt. ITI, Kataram","ZPHS Campus, Kataram",kavithalasyaa@gmail.com,9704456293,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF),505503,Jayashankar Bhupalpally District,Kataram,8E32TD,village
telangana,"Govt. ITI, Khairatabad","10-2-292, New Mallepally",govtitikhairatabad@gmail.com,9492652898,DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),500057,Hyderabad District,Asifnagar,LWGJ2N,locality
telangana,"Govt. ITI, Kukunoorpally",kukunoorpally Mandal Kondapak.,itikukunoorpally@gmail.com,9849502375,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | WELDER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF),502301,Siddipet District,Kukunoorpally,BAF17F,village
telangana,"Govt. ITI, Mahabubabad","H.No. 1-5-42/2 Opp. Surya Takies, Yellandu Road, Mahabubabad, Warangal.",govtitimahabad@gmail.com,9705182677,MECHANIC DIESEL (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),506101,Mahabubabad District,Mahabubabad,G8AQ39,subDistrict
telangana,"Govt. ITI, Manuguru","Samithi Singaram, Manuguru",itimanuguru@gmail.com,9440615626,FITTER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF),507117,Bhadradri Kothagudem District,Manuguru,AMF6JV,locality
telangana,"Govt. ITI, Ramagundam","Mubarak Nagar, Ramagundam",govtitiramagundam@gmail.com,9849438552,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF),505208,Peddapalli District,Ramagundam,ANXNTG,subDistrict
telangana,"Govt. ITI, Shameerpet","Opp to MINI Stadium, Nalsar University Road, Shame",diviti.mounika406@gmail.com,9492419412,ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF),500078,Medchal Malkajgiri District,Shamirpet,ZJTYZQ,poi
telangana,"Govt. ITI, Shanthinagar, Hyderabad","D. NO.10-2-293 Vijayanagar Colony, ITI MALLEPALLY",itishanthinagar@gmail.com,9849342777,DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRONICS MECHANIC (NSQF) | ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | SEWING TECHNOLOGY (NSQF),500057,Hyderabad District,Asifnagar,S34B4B,poi
telangana,"Govt. ITI, Siddipet","Municipal Building, Nasarpura, Siddipet",govtiti.siddipet@gmail.com,9963004960,FITTER (NSQF) | MECHANIC DIESEL (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),502103,Siddipet District,Siddipet Urban,DMN06B,locality
telangana,"Govt. ITI, Siricilla (Mandepally)","Village: Mandepally, Mandal: Thangallapally",govtiti.siricilla@gmail.com,7013846573,MECHANIC (MOTOR VEHICLE) (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | WELDER (NSQF),505405,Rajanna Sircilla District,Thangallapalli,8F7TAD,village
telangana,"Govt. ITI, Srirampur,","Old Singareni High School, Near Post Office",govtitisrirampoor@gmail.com,9849964718,MECHANIC DIESEL (NSQF) | ELECTRICIAN (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF),505153,Peddapalli District,Srirampur,ZYBBVB,landmark
telangana,"GOVT. ITI, VIJAYANAGAR COLONY (FORMERLY T.E. RICC) MALLEPALLY, HYDERABAD","D.NO. 10-2-293 MALLEPALLY, ASIFNAGAR MANDAL HYDERABAD",itivnc@gmail.com,9701058333,ELECTRICIAN (NSQF) | ATTENDANT OPERATOR (CHEMICAL PLANT) (NSQF) | INSTRUMENT MECHANIC (CHEMICAL PLANT) (NSQF) | MECHANIC DIESEL (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),500057,Hyderabad District,Asifnagar,S34B4B,poi
telangana,"Govt. ITI, Wazeedu","Govt.Jr.College Campus, Wazeedu",govtritiwazeedu@gmail.com,9989138504,DRESS MAKING (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF),507136,Mulugu District,Wazeedu,1B46TC,village
telangana,"Govt. ITI, Yellareddy","Yellareddy, Kamareddy",itiyellareddy@gmail.com,9490120472,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF),503122,Kamareddy District,Yellareddy,E55X2F,poi
telangana,"Govt. QQSITI for Girls, Santoshnagar, Hyderabad","OPP 101 Ligh,New Santoshnagar colony, Hyderabad",qqsitihyd10@yahoo.co.in,9121797379,DRAUGHTSMAN (CIVIL) (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | ELECTRONICS MECHANIC (NSQF) | DRESS MAKING (NSQF),500059,Hyderabad District,Charminar,7IGN87,houseNumber
telangana,Govt. Residential Industrial Training Institute for Tribals,Utnoor Adilabad Adilabad,nagarajboga@gmail.com,9963583616,WELDER (NSQF) | STENOGRAPHER & SECRETARIAL ASSISTANT (ENGLISH) (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF),504311,Adilabad District,Utnoor,A003NB,subDistrict
telangana,"Govt. Residential Industrial Training Institute for Tribals, Eturnagaram","Eturnagaram, Warangal.",ritienr@gmail.com,9912984319,MECHANIC (MOTOR VEHICLE) (NSQF) | ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | MECHANIC DIESEL (NSQF) | WELDER (NSQF) | FITTER (NSQF),506002,Warangal District,Warangal,CBS7CS,district
telangana,Govt.ITI Karimnagar,\Government ITI Karimnagar \nNear Ujwala Park \nNTR Marg \nKarimnagar.\nPin Code : 505001,itigkari@gmail.com,9704456293,SURVEYOR AIDE | LINEMAN DISTRIBUTION TECHNICIAN | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | ASSISTANT TECHNICIAN- CCTV | ASSOCIATE DATA ENTRY OPERATOR | SELF EMPLOYED TAILOR | LINEMAN DISTRIBUTION TECHNICIAN | LINEMAN DISTRIBUTION TECHNICIAN | LINEMAN DISTRIBUTION TECHNICIAN,505001,Karimnagar District,Karimnagar,HPUET7,poi
telangana,Grace Private ITI,"2-1-456/1/b,Vagumallaram,Manuguru Post and Mandal",graceitipvt@gmail.com,7288878692,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF) | WELDER (NSQF),507117,Bhadradri Kothagudem District,Manuguru,AMF8P1,locality
telangana,Haritha Econogical Industrial Training Centre,BCM Road Palvancha,bashokrayal@gmail.com,9949406025,INSTRUMENT MECHANIC (NSQF) | ELECTRICIAN (NSQF) | FITTER (NSQF),507115,Bhadradri Kothagudem District,Palwancha,ZKY837,city
telangana,HEH The Nizam Alladin Technical Centre Industrial Training Centre,"Door No. 4-3-542 To 548 Bogulkunta, Hyd 500001.",nati-786@hotmail.com,7799108989,MECHANIC (MOTOR VEHICLE) (NSQF) | ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF) | MACHINIST (NSQF),500001,Hyderabad District,Himayatnagar,HZRU1F,subLocality
telangana,Husnabad Industrial Training Centre,Kalwa Kurthy,husnabaditi@gmail.com,9505947675,PLUMBER (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | ELECTRONICS MECHANIC (NSQF),505467,Siddipet District,Husnabad,3LL2EU,subDistrict
telangana,Hyderabad Industrail Training Centre Ragannagudem (V),Ragannagudem (V) Thurkanjal (PO) Nagarjuna Sagar Highway Hayatnagar,sureshbabulankamoses@gmail.com,9849586053,DRAUGHTSMAN (CIVIL) (NSQF) | HEALTH SANITARY INSPECTOR (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF),501505,Rangareddy District,Hayathnagar,CKTXDU,locality
telangana,Hyderabad Industrial Training Centre,"P No-50 shiridisainagar colony, Hastinapuram, Saroornagar, R R Dist",anji8333886401@gmail.com,9849455842,ELECTRONICS MECHANIC (NSQF) | FITTER (NSQF),500079,Rangareddy District,Saroornagar,PNRXDD,houseNumber
telangana,Hyderabad Technical College ITC,"Inside Old MCH Office Building Dalushifa, Hyderabad.",itchtc.123@gmail.com,9392901695,DRAUGHTSMAN (CIVIL) (NSQF) | COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),500024,Hyderabad District,Charminar,7DC5WA,poi
telangana,Indira Pvt ITI Kesamudram,"Near Angadi Bazar , Kesamudram, Warangal",indirapvtiti@gmail.com,9618217361,ELECTRICIAN (NSQF),506112,Mahabubabad District,Kesamudram,S38B8S,village
telangana,Indo-British Private ITI,Sy. 594 vill. Gollagudem Mandal Post sadashivpet,IBITI2626@YAHOO.COM,9848488656,ELECTRICIAN (NSQF) | FITTER (NSQF),502291,Sangareddy District,Sadasivpet,YXXZAD,poi
telangana,Indur ITI,"Arshapally,Bodhan Road,Nizamabad",induritc9@gmail.com,9494256850,ELECTRICIAN (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF) | MECHANIC DIESEL (NSQF),503001,Nizamabad District,Nizamabad South,1I7JUL,district
telangana,Jafferia Technical Institiute Industrial Training Centre,"OPP. Ibadathkana Hussaini, Darushifa, Hyd.",jtihyd24d@gmail.com,8801130200,DRAUGHTSMAN (CIVIL) (NSQF) | FITTER (NSQF) | ELECTRICIAN (NSQF) | SEWING TECHNOLOGY (NSQF),500024,Hyderabad District,Charminar,UFEF1B,poi
telangana,Jahangir Peeran Industrial Training Centre,Wake Complex,syedalisa2922873@gmail.com,9703310513,FITTER (NSQF) | MECHANIC (MOTOR VEHICLE) (NSQF) | WELDER (NSQF) | DRAUGHTSMAN (CIVIL) (NSQF),500042,Medchal Malkajgiri District,Balanagar,B93SHP,state
telangana,Jawaharlal Nehru Industrial Training Centre,CHOUTUPPAL,jniticpl@gmail.com,9912095305,ELECTRICIAN (NSQF) | MECHANIC DIESEL (NSQF) | FITTER (NSQF),508252,Yadadri Bhuvanagiri District,Choutuppal,Y6MKRN,city
telangana,Joginath Private ITI,"H.No.13-67/17/1 Indranager Bypass Road, Jogipet, A",joginathiti@gmail.com,9963115950,ELECTRICIAN (NSQF) | FITTER (NSQF) | WELDER (NSQF),502270,Sangareddy District,Andole,AOB773,city
telangana,JSS Adilabad,"3-1-237/3/10,Hamal Colony, Adilabad Urban-504001, ADILABAD (Telangana)",jss.adilabad@yahoo.in,9676764059,,504001,Adilabad District,Adilabad Urban,M9GVJA,pincode
telangana,JSS CHRUCH ROAD KHAMMAM TRAINING CENTRE,5-5-67 MUSTAFA NAGAR,jss_khammam@yahoo.in,9848453834,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,507001,Khammam District,Khammam Urban,3YHI8K,locality
telangana,JSS Church Road Khammam,Church Road Khammam,jss_khammam@yahoo.com,9848453834,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,507001,Khammam District,Khammam Urban,1I8TKX,street
telangana,JSS Echoda,No 5-194/2 Near SBI Bank Echoda,jss.adilabad@yahoo.in,9676764059,SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR,504307,Adilabad District,Ichoda,QCDD1Y,state
telangana,JSS Hyderabad,"32/3RT 1st Floor, Opp. Apollo Pharmacy, Vijayanagar Colony, Asif Nagar-500057, HYDERABAD (Telangana)",jsshyderabad@yahoo.com,8919186385,,500057,Hyderabad District,Asifnagar,944OQK,landmark
telangana,JSS Hyderabad Centre 1,Mettuguda adda 11-1-335/A Sitafalmandi Near Pragathi School,ssnhari@gmail.com,8919186385,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,500017,Hyderabad District,Marredpally,RVW3HY,poi
telangana,JSS Hyderabad Centre 2,1st floor beside mother dairy park Saleem nagar colony Moosrambagh Malakpet,malakondaiahyennam@gmail.com,9490729412,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,500036,Hyderabad District,Amberpet,4NQIMV,subLocality
telangana,JSS Hyderabad Centre 3,Durgabai Deshmukh Mahila Sabha (AMS) Literacy House Building DDMS Academic CampusOsmania University,durgabai07@yahoo.co.in,9951210441,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,500007,Hyderabad District,Musheerabad,7UMMG1,poi
telangana,JSS Hyderabad Centre 4,20-4-129/6/3/a Shahali Banda New Road,mirmurtuzaali73@gmail.com,9398250173,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,500065,Hyderabad District,Bandlaguda,B7VL7T,locality
telangana,JSS Indravelly,No 6-31/7 Sai Nagar Opposit Gurukrupa Water Plant,jss.adilabad@yahoo.in,9676764059,ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT,505301,Rajanna Sircilla District,Sircilla,7TD87T,locality
telangana,JSS Indravelly,4/57 Near Post Office Indravelly,jss.adilabad@yahoo.in,9676764059,SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR,504346,Adilabad District,Inderavelly,YOO4ZU,village
telangana,JSS Khammam,"H.No. 5-2-248/B/3, Khammam Urban-507001, KHAMMAM (Telangana)",jss_khammam@yahoo.in,9848453834,,507001,Khammam District,Khammam Urban,0HGM9Z,pincode
telangana,JSS KRK Colony Adilabad,No 5-45/308 Near Govt. School KRK Colony,jss.adilabad@yahoo.in,9676764059,ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT,504001,Adilabad District,Adilabad Urban,P1P5FN,district
telangana,JSS Mahabub Nagar,"Plot No. 8 9 KRISHNA TEMPLE LANE PADMAVATHI COLONY, Mahabubnagar Urban-509001, MAHABUBNAGAR (Telangana)",jssmbnr@yahoo.co.in,9848033093,,509001,Mahabubnagar District,Mahbubnagar Urban,PEG1RZ,locality
telangana,JSS Mahbubnagar,Plot No. 8 & 9 KRISHNA TEMPLE LANE PADMAVATHI COLONY \nMAHABUBNAGAR URBAN-509001 (Telangana),jssmbnr@yahoo.co.in,9848033093,SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS | ASSISTANT BEAUTY & WELLNESS CONSULTANT | SEWING MACHINE OPERATOR - KNITS | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT,509001,Mahabubnagar District,Mahbubnagar Urban,PEG1RZ,locality
telangana,JSS Ranga Reddy,Jan Shikshan Sansthn Ranga Reddy University of Hyderabad The Golde Threshold Nampally Station Road,jssrangareddy@gmail.com,9848378794,SEWING MACHINE OPERATOR | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,500001,Hyderabad District,Nampally,CD6YV5,locality
telangana,JSS Ranga Reddy,Mahila Bhavan Dreamland Colony Shadnagar - 509216,jssrangareddy@gmil.com,7675996551,SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | SELF EMPLOYED TAILOR | TRAINEE - BEAUTICIAN | SELF EMPLOYED TAILOR,509216,Rangareddy District,Farooqnagar,004AAF,village
telangana,JSS Ranga Reddy Hyderabad,"Jan Shikshan Sansthan, The Golden Threshold, University Of Hyderabad, Abids, Nampally Station Road, Serilingampally-500001, RANGA REDDY (Telangana)",jssrangareddy@gmail.com,9848378794,,500001,Hyderabad District,Nampally,T7S4B6,poi
telangana,JSS Sub Centre - 2,Mahila Samakya Building Bandarpalle Village,mdmahamood6187@gmail.com,9848716187,SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR | SEWING MACHINE OPERATOR,505525,Peddapalli District,Julapalle,Q8Z1S4,poi
telangana,JSS Sub Centre - 3,H. No: 1-5-57 Newtown Near Masjid Kauser,mdarshadmbnr@gmail.com,9985040417,ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT | ASSISTANT BEAUTY & WELLNESS CONSULTANT,500049,Rangareddy District,Serilingampally,Y0B4V5,state
telangana,JSS Sub-Centre -4,Government Primary School Santha Bazar,pallapolusaikiranreddy@gmail.com,8500033383,SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS | SEWING MACHINE OPERATOR - KNITS,500003,Hyderabad District,Secunderabad,CS25EC,poi
telangana,JSS Warangal,"24-7-289/1/2, Road No.3 Ramakrishna Colony NIT Post Subedari Hanamkonda, Hanamkonda-506004, HANUMAKONDA (Telangana)",jss_warangal@yahoo.co.in,7382277605,,506004,Hanumakonda District,Hanumakonda,ZBSNQR,street
telangana,JSS Warangal 2,2Nd Floor Dr.Bhushanam Complex Chowrasta Hanamkonda 506001,tiruaugustine@gmail.com,9908301012,TRAINEE - BEAUTICIAN | TRAINEE - BEAUTICIAN,506001,Hanumakonda District,Hanumakonda,JH7V4M,poi
